Id,SalePrice
3857,090107.4679274373
3856,405500.09668772399
3855,433178.17576529220
3744,746900.02298461809
3743,723396.11548917178
3742,726831.46541905419
3741,727242.85256081710
3740,722643.99108008378
3749,713923.77152676822
3748,485504.1348461037
3747,777154.64923967998
3746,770648.3502916677
3745,798698.9380124853
3734,714054.12919323526
3733,789284.27132781026
3732,724799.7535669945
3731,781748.06966757122
3730,743537.08168717399
3739,701434.5133069199
3738,707293.92093257800
3737,738132.4582893769
3736,014982.8266648755
3735,777289.19521009439
3724,750961.62239872118
3723,734668.67698713789
3722,077398.01366598442
3721,018678.9325410877
3720,749180.60361800381
3729,742896.8116372173
3728,061107.37342477118
3727,096450.93193572982
3726,737974.40510575828
3725,086157.56767797432
3714,026455.73775248941
3713,075209.50799829308
3712,077038.03174875959
3711,035247.60229198791
3710,000759.29180578343
3719,077272.1223736295
3718,039996.5815527968
3717,767992.0105934298
3716,706800.35630972867
3715,439940.6980806536
3704,778550.89580617018
3703,068117.50695815739
3702,090684.64831106131
3701,069633.99980775283
3700,787851.51259839342
3709,711567.95223170040
3708,759331.43545388438
3707,770894.66254405868
3706,775793.27541411450
3705,083931.9013694101
3794,084531.42987504732
3793,746341.36766116387
3792,035972.38496639116
3791,021934.01472686212
3790,770525.35836586446
3799,059374.1181576596
3798,033484.70257771827
3797,031412.549377207
3796,012997.97169002792
3795,023312.28172978518
3784,088704.17118165608
3783,084473.4145179752
3782,024753.2675167583
3781,092336.76994388426
3780,003230.43995848031
3789,705340.25003848329
3788,022148.13608024968
3787,095672.91203691597
3786,049403.04159900760
3785,060122.68171314628
3774,046672.68910136292
3773,076240.33550771438
3772,014522.646116559
3771,003787.45861003170
3770,096546.84662083818
3779,042577.39303820731
3778,079026.02472188050
3777,64389.99643401310
3776,075232.64083328477
3775,009863.56404347819
3764,093251.1582621227
3763,075626.39336716719
3762,53745.32110917907
3761,072505.82576482867
3760,93422.15946385477
3769,003360.4990377392
3768,058552.49484964876
3767,098575.10369239972
3766,08030.495119485305
3765,034904.94389322405
3754,47592.028294808780
3753,718963.19505596707
3752,058444.3585577670
3751,055599.77390269107
3750,082773.50174182309
3759,010094.939665979
3758,047168.05901453666
3757,083435.67284805272
3756,009300.04428255168
3755,63850.87828817766
3644,073142.12287088983
3643,031488.91995555161
3642,059559.19094053927
3641,095354.03362898871
3640,043324.61193212898
3649,049509.706095549
3648,046192.92938958523
3647,027593.26181351507
3646,008875.1506672830
3645,034878.12098651929
3634,017559.22378913562
3633,038906.75676287420
3632,033384.33139278578
3631,070784.23257028407
3630,91727.65254226731
3639,04095.523331438791
3638,69464.92284941803
3637,077109.12155761179
3636,086281.12476966308
3635,074634.36960598910
3624,19823.50870243140
3623,082315.8233112169
3622,055378.85897252928
3621,73736.442555296100
3620,016269.93442009791
3629,077574.33692473063
3628,030264.89510589486
3627,037603.45218676057
3626,079707.24757002001
3625,052415.23730650561
3614,059859.55443352679
3613,029457.24789464957
3612,013154.57622264946
3611,057001.56032282251
3610,047305.22542226197
3619,085648.317770820
3618,050143.50498108216
3617,53476.283000372450
3616,047687.83951039052
3615,58793.810750002178
3604,036234.49147579523
3603,078106.57088288689
3602,68341.05970218651
3601,075507.21939697605
3600,019239.61887516178
3609,013934.36250350911
3608,086366.59666977918
3607,090686.71795923196
3606,4190.989835587967
3605,006546.4191024246
3694,006568.9881043401
3693,081815.8734928913
3692,006008.49090348183
3691,040254.23863768347
3690,067538.51477609716
3699,094656.01449934491
3698,779660.67226976821
3697,086043.01609038808
3696,026825.33388193240
3695,016572.1284815573
3684,086922.21851876776
3683,019719.97192563931
3682,722221.56073513891
3681,722221.56073513891
3680,722221.56073513891
3689,438513.25948191620
3688,766859.51590646289
3687,753823.85249649362
3686,727129.5953658420
3685,707267.63364582297
3674,717412.47564593742
3673,750925.61485768956
3672,093301.69138731962
3671,778235.4781959761
3670,075729.07854177518
3679,732620.9427991033
3678,099880.8914531072
3677,770272.89034595020
3676,778515.91629392570
3675,004948.75992446699
3664,072159.43700035866
3663,781718.40335777869
3662,755115.5822163620
3661,702071.74156666726
3660,772467.7692292217
3669,714747.67079343670
3668,723001.4556054565
3667,709733.34369056340
3666,756895.5177294213
3665,028959.29022961762
3654,036650.54793033053
3653,053215.96084869868
3652,95778.02594473846
3651,048779.25431750047
3650,012558.67268678912
3659,087457.36477060119
3658,002023.29671155312
3657,005510.64659179838
3656,078903.0603713701
3655,086262.28884591707
3544,046898.88307115116
3543,011599.79555917180
3542,048539.4659452087
3541,740425.7498543988
3540,074159.90391469916
3549,091132.04248596910
3548,040874.69500252062
3547,739683.1653660519
3546,010343.11764644746
3545,080523.89952929797
3534,080523.89952929797
3533,064166.8421847439
3532,728435.1677562147
3531,053396.12626849781
3530,83879.85377953797
3539,788417.2358133430
3538,76303.70866848736
3537,720363.50056933888
3536,044689.71876397427
3535,020769.68708525087
3524,026390.04072068758
3523,478423.1957935059
3522,764486.51352797510
3521,739176.41230254212
3520,703318.3967942155
3529,745654.66541062452
3528,406315.6134614579
3527,006285.5174567
3526,081813.12636503076
3525,037251.6196290605
3514,014113.24077936927
3513,040255.02852631891
3512,010039.67672793472
3511,021230.74749648461
3510,093319.7730443238
3519,058420.30857851392
3518,093429.6658833482
3517,026902.6059658491
3516,028033.6468427290
3515,754068.3656971671
3504,774643.66078700558
3503,090218.96147803121
3502,093347.76023431170
3501,775211.85446564822
3500,760640.26743802688
3509,432583.69041475728
3508,098041.46599020559
3507,790520.903126660
3506,026884.17922005321
3505,748766.1239821899
3594,737192.3273965087
3593,750219.57908453169
3592,713059.2686919247
3591,057279.14701902556
3590,709314.00751542678
3599,046719.2661583437
3598,404175.11707976688
3597,026293.54925913161
3596,760533.24891614097
3595,057529.80062000902
3584,67505.6714310496
3583,074348.31149004665
3582,070922.86353868166
3581,077253.20171139799
3580,008505.0179366098
3589,051727.28766820606
3588,059574.7506487076
3587,756558.76934506149
3586,444670.9032810829
3585,401314.3362697767
3574,480812.0893623595
3573,497012.2140332985
3572,470029.330275177
3571,724268.0254750702
3570,760340.9337853223
3579,426986.7659730996
3578,758682.0834563390
3577,408424.8718037570
3576,475080.0489914325
3575,403363.5961166059
3564,708274.34999045199
3563,438046.3695085765
3562,741708.10616134816
3561,741708.10616134816
3560,736821.6783322907
3569,741987.20334996752
3568,714872.23858947009
3567,731481.69132312667
3566,092371.38451183916
3565,708577.9454263768
3554,743804.00189854322
3553,708814.92763190000
3552,779288.33044551632
3551,065253.85796578957
3550,716768.18447418099
3559,066595.77386298717
3558,759811.9793123083
3557,403169.20149878590
3556,762523.3131578200
3555,718480.22022007909
2444,769519.2327081419
2443,753598.9869239701
2442,715474.38664538606
2441,759122.6375601397
2440,758809.80097091281
2449,717732.0417578023
2448,742091.70995831376
2447,727723.5926149828
2446,731283.18076687756
2445,062493.13232818472
2434,701677.3564252621
2433,015733.9463435665
2432,733267.68919719471
2431,092886.79776580617
2430,061058.08414328667
2439,703499.52948524142
2438,065266.62957618472
2437,701971.82099531789
2436,008520.12319195818
2435,035154.19775359430
2424,036318.23781959412
2423,038076.04525759482
2422,026308.4594865961
2421,088618.56611825119
2420,716261.0655965158
2429,448109.30381740268
2428,738112.48069254979
2427,058554.05477993969
2426,069314.53343228882
2425,020988.21048187961
2414,727065.2842354287
2413,788014.93841084508
2412,754625.89808448949
2411,758671.9558502763
2410,061537.9738613116
2419,739452.18452722068
2418,747710.37068473131
2417,744770.62698049451
2416,470056.4754101272
2415,775656.22018856987
2404,445608.197749602
2403,713410.31204096642
2402,771366.35470068668
2401,029188.863232788
2400,736315.27220741020
2409,704711.0026051942
2408,024451.08886214989
2407,015496.8139538330
2406,049887.51983198329
2405,094639.18035715229
2494,069717.08111947356
2493,030257.32860170799
2492,042716.77183407330
2491,071311.30134570699
2490,55036.91882485095
2499,023461.06721600586
2498,079454.15389817429
2497,008532.40715030421
2496,739728.67060640472
2495,072634.63058426941
2484,017295.04086301188
2483,092514.7248193535
2482,077548.62683270631
2481,66938.816587209
2480,013612.42798360069
2489,077057.94573728798
2488,060849.7940719878
2487,014291.87871414807
2486,095253.1480072536
2485,23185.70878700033
2474,031083.83439315129
2473,25660.32716133856
2472,029088.12522802969
2471,040791.47985385599
2470,060351.27785619711
2479,010879.76666756230
2478,002993.04819020261
2477,041974.58231747930
2476,009740.11834686127
2475,019394.04279425842
2464,076488.15329114730
2463,013634.7325088439
2462,082803.19115041640
2461,087288.3617897689
2460,66567.1856483795
2469,071922.51446769590
2468,012699.0297154398
2467,045077.6111094756
2466,039454.43385714331
2465,97868.67647810398
2454,019760.2659320233
2453,91720.74116003689
2452,079775.63756773328
2451,019175.38887514129
2450,046766.44467139226
2459,086793.42906591469
2458,98740.58385285497
2457,27234.13358064867
2456,050585.42427986698
2455,5856.593355408205
2344,90811.84676955536
2343,043996.44256747517
2342,081742.02950950547
2341,91459.56812979149
2340,090498.10274349809
2349,001985.68632655997
2348,55298.19543965688
2347,773028.1420492198
2346,004141.8433043966
2345,66759.7351893637
2334,075647.30036227818
2333,093402.57728961076
2332,042299.08946680659
2331,000952.17145809213
2330,009284.95324531850
2339,086720.94385487808
2338,007115.67300107345
2337,014236.2880263979
2336,047170.80335421471
2335,074437.5171969020
2324,030556.20972053199
2323,91813.08764439629
2322,94656.73399088009
2321,91076.2789176002
2320,738811.79033394460
2329,053979.0023023382
2328,055725.99730425910
2327,059177.32403460349
2326,088726.39118673668
2325,047940.39188945246
2314,080802.59707086578
2313,096903.8013165568
2312,006017.74921547718
2311,049086.53405296001
2310,074173.44092075461
2319,64022.27469273560
2318,57671.89891742862
2317,072205.12875583406
2316,041793.28575023052
2315,053797.44359939490
2304,002376.9277006771
2303,016497.59277649609
2302,077946.88838954365
2301,018300.44840446409
2300,079617.30466660205
2309,004121.97054482752
2308,086189.41033790368
2307,023200.60819181226
2306,018284.5123308761
2305,010731.2212577509
2394,732804.27047404332
2393,013950.22145167767
2392,044440.2142839285
2391,084773.0913105869
2390,67989.41973106105
2399,083471.68941464933
2398,785602.82280237936
2397,744004.20505336322
2396,710440.19228216037
2395,748808.58951223710
2384,061455.91795093626
2383,720507.3611925863
2382,412502.44168756887
2381,434744.8727570897
2380,782065.71530176082
2389,095390.66126449725
2388,049637.14860693410
2387,731805.61235258263
2386,092021.77710686806
2385,700094.0961804658
2374,771527.5841486287
2373,014649.01988614831
2372,013433.57936393337
2371,086101.95947645342
2370,780895.9437251267
2379,768727.3031168238
2378,793093.17031997431
2377,785938.37121727432
2376,749690.86464574129
2375,053430.84911498710
2364,744306.33322017679
2363,770042.80655241337
2362,712040.18256806797
2361,702117.10192798270
2360,074961.17767116636
2369,076866.03644683857
2368,054002.72675144799
2367,057483.9466729277
2366,057428.51136860211
2365,798812.9537299385
2354,56491.6099111930
2353,56491.6099111930
2352,50811.44839682969
2351,94070.36437906677
2350,96999.66484843363
2359,92296.13037092487
2358,66635.26690707831
2357,65386.253698065
2356,055071.36745359046
2355,022920.78481330277
2244,043726.7495316037
2243,045883.71175174207
2242,095045.88022227707
2241,057742.12024175296
2240,016416.20300648412
2249,077229.08628683450
2248,049296.0909429026
2247,770705.17005702272
2246,708522.58502147510
2245,063888.70036833728
2234,010058.46441663977
2233,008980.5662816810
2232,074922.12795469800
2231,61278.48117015188
2230,089463.49338371492
2239,61221.57949854533
2238,089626.81447765419
2237,40687.873764992146
2236,29101.14088991549
2235,52234.30013433116
2224,50510.08191406580
2223,788670.8332219766
2222,748399.0251403293
2221,723536.8584880232
2220,778104.17196106942
2229,085306.33897619626
2228,051822.14231637830
2227,702854.10258714376
2226,751994.48389485008
2225,714886.30128706550
2214,014104.61908960779
2213,778463.6508888656
2212,096456.80125581549
2211,094540.028128979
2210,713785.2520130446
2219,702785.48819250142
2218,755040.8686745610
2217,762903.28272616690
2216,772367.42138322850
2215,073825.83595979008
2204,051661.04251700651
2203,014318.1244313653
2202,042796.67685163789
2201,076818.75830170206
2200,98740.03642980683
2209,94514.88538101421
2208,079617.46893290756
2207,035654.41321758122
2206,035511.44549168972
2205,003310.80972422737
2294,079388.54160908387
2293,079942.1532526200
2292,060769.66108719926
2291,089928.67103452790
2290,028423.28331073402
2299,098947.3146983079
2298,730062.115136421
2297,732176.00557699680
2296,091081.45240787328
2295,026334.68459166800
2284,050975.0010517263
2283,701883.2135056936
2282,740285.51745978406
2281,761635.2832108832
2280,484809.5657114610
2289,025614.43798826498
2288,724641.45996751989
2287,400059.342046511
2286,445629.809612650
2285,023091.56679620746
2274,068314.1001283115
2273,709810.57077382977
2272,700768.3578482019
2271,057274.56438187061
2270,027513.38131037211
2279,024599.4260169297
2278,063014.37835391066
2277,060138.2291462360
2276,053334.3836427750
2275,007722.10560141495
2264,99794.46023594445
2263,067582.2526554963
2262,067193.19548159960
2261,079287.03045214101
2260,046588.15402351599
2269,088645.7588505411
2268,005853.11514599008
2267,434822.3744246493
2266,722094.25095970690
2265,403902.61579390840
2254,480614.50449736141
2253,430763.9898886923
2252,410842.6153236377
2251,454178.8005277180
2250,412725.34528626191
2259,458526.46845788127
2258,797153.05286868887
2257,721423.7879328832
2256,431429.5524323340
2255,446952.74915521099
2144,768163.18254797549
2143,786244.62432645272
2142,780678.52001414000
2141,754102.13786690178
2140,727705.9315043679
2149,066443.85465683712
2148,066443.85465683712
2147,068979.27953697239
2146,780435.4280263002
2145,720399.01121920160
2134,747987.1015668858
2133,702604.17014799311
2132,090709.54779321172
2131,098631.96016221226
2130,091681.15730235117
2139,091204.64469684392
2138,731215.59302278940
2137,026711.85703393126
2136,098360.38670741696
2135,730886.178585652
2124,732577.80486193727
2123,757996.29086983569
2122,732492.59488969610
2121,060819.14507673912
2120,064449.76771274148
2129,779159.19779632581
2128,064425.67045475540
2127,772695.05559104879
2126,743781.94336901096
2125,091522.48456418789
2114,094014.3483884367
2113,409571.42262421590
2112,488400.00603991718
2111,432639.61967734337
2110,752826.888279037
2119,758351.6834725152
2118,431931.34297735148
2117,702489.6018146127
2116,758023.129391068
2115,719195.8737328301
2104,449965.3181263439
2103,770627.7874635456
2102,719505.53472500217
2101,776422.06741950999
2100,715213.81633495020
2109,727065.508022005
2108,741957.15340416496
2107,701976.1347096120
2106,711540.10879621961
2105,058529.03539336246
2194,758269.61310853067
2193,784438.74354964978
2192,727476.403273740
2191,782535.0943997581
2190,013971.05251555366
2199,028139.15132333866
2198,054267.96792979778
2197,775859.28922459796
2196,730730.824270310
2195,010880.35204831806
2184,007325.81961076808
2183,045641.50222777129
2182,757510.79577795467
2181,048363.68861243968
2180,085568.84928499820
2189,745733.2791339299
2188,702693.33230460436
2187,719512.31957868697
2186,704968.0706758656
2185,719605.7845551447
2174,056504.71566083757
2173,098303.43773534146
2172,701077.41804633081
2171,786241.85495117079
2170,791954.76447543310
2179,715989.89220001887
2178,790076.26623122347
2177,405328.68258178191
2176,086796.3974925757
2175,773442.02959026000
2164,085058.1721731936
2163,021353.94711416250
2162,735903.58500707968
2161,705771.59314848468
2160,746745.65010296590
2169,080320.28916768076
2168,046297.45024524546
2167,074000.8211900035
2166,006895.30143621089
2165,043452.42585540200
2154,046058.58247437441
2153,043429.13550278343
2152,035625.80967932325
2151,022141.35433436686
2150,018853.59805061531
2159,068386.3499429243
2158,050569.64713876261
2157,062446.20587168451
2156,001740.03800599926
2155,14821.63894395186
2044,74076.70518440148
2043,66931.27720815681
2042,071448.49779821400
2041,091613.37061849287
2040,049690.957153756
2049,059474.04899612060
2048,072279.1333961
2047,008361.69618887598
2046,042745.79641135551
2045,075694.47325868671
2034,069848.87941274966
2033,039044.08695810356
2032,014498.07963777291
2031,043055.63212245091
2030,070944.49721826528
2039,055473.13788914371
2038,013860.74688936452
2037,048866.35400521181
2036,032437.54586648123
2035,071524.5074332555
2024,039944.47668939826
2023,048672.7827959488
2022,036343.84053604726
2021,60756.1153782249
2020,088115.358744177
2029,743789.8602338628
2028,032071.34155547689
2027,62670.28231283403
2026,028110.748303792
2025,035727.55792366380
2014,047554.18241625891
2013,075123.61011014071
2012,009040.49162863238
2011,079427.08021686213
2010,041717.36212250250
2019,011979.93514004237
2018,69962.17249307041
2017,038359.77905696102
2016,003523.25519317430
2015,079004.98936980803
2004,016869.1137907632
2003,037520.90497268860
2002,69869.55967581873
2001,074792.43530232721
2000,000469.2647587137
2009,21209.79734443160
2008,078739.78554551990
2007,701889.01705017891
2006,084367.7632606599
2005,004692.10872470528
2094,085326.5949482148
2093,001502.4140163710
2092,703003.1261851621
2091,26265.18706066681
2090,69867.29788429640
2099,034455.14827553867
2098,043420.16419630147
2097,035536.70036507030
2096,075584.8797796847
2095,000223.31885064912
2084,082567.29018047882
2083,009987.79661195883
2082,078779.7652006001
2081,075025.63458100465
2080,093119.32347247749
2089,016049.9436087410
2088,047383.2355692163
2087,051558.15604826706
2086,67913.36571795556
2085,038559.87173213413
2074,735707.20415920806
2073,065066.4277340642
2072,069037.8834042788
2071,000148.34718750817
2070,031574.16581829801
2079,778790.1691954413
2078,004058.15504678681
2077,008856.74092136527
2076,058209.82008145008
2075,003851.0636362750
2064,042683.3176525917
2063,006685.64582275149
2062,077298.28471840459
2061,039239.13529961232
2060,072082.78952506959
2069,003680.93514830062
2068,010478.334622390
2067,067741.30486819132
2066,084860.62981153917
2065,058472.88892942240
2054,079073.2874656449
2053,031138.13918313260
2052,095419.74945307402
2051,044724.4783616826
2050,054884.9288852892
2059,66859.08740827406
2058,772487.6275252261
2057,057794.06437852959
2056,035374.13730335425
2055,29875.41970426972
2944,043634.12320378976
2943,049677.46451024068
2942,042270.05421646858
2941,032067.40834811797
2940,067396.01510099630
2949,772952.6829993259
2948,721401.82214719409
2947,407706.58290873701
2946,721401.82214719409
2945,718520.53402919803
2934,719186.39610935538
2933,739605.5592048031
2932,774851.72744126371
2931,771479.06249418418
2930,782765.0058599199
2939,018379.74634947459
2938,082852.32377997918
2937,078874.52403329480
2936,044320.89370246267
2935,779932.6199269933
2924,709044.72181213129
2923,708513.43264874538
2922,775393.88453324799
2921,074667.28929350991
2920,079361.03507890006
2929,076636.93235763870
2928,013169.67215235259
2927,007585.0353423938
2926,074488.17892471923
2925,074449.14268521379
2914,033540.48883269650
2913,746151.7487066370
2912,747962.27180047086
2911,709845.82226100888
2910,719630.36787314727
2919,763766.63116414058
2918,748803.6166700221
2917,745917.68469638351
2916,731940.8830597148
2915,737853.26687451426
2904,064469.03587545368
2903,731407.73300218036
2902,055200.70601201572
2901,007165.65070513833
2900,005920.7674753556
2909,041136.5397312856
2908,054458.0522499310
2907,082048.95059918137
2906,026614.15676497809
2905,019386.17244875007
2994,894217.3929329283
2993,053215.96084869868
2992,000665.88524758290
2991,56491.6099111930
2990,038518.69548691038
2999,038079.90523182010
2998,25884.65024022705
2997,69411.63719598661
2996,056983.57937753961
2995,045709.66409906886
2984,077525.67149286797
2983,041846.332052798
2982,048436.2354372875
2981,048997.1588238120
2980,026469.72497685636
2989,072808.41843910965
2988,009580.96218764592
2987,075760.98687854049
2986,067137.28355878662
2985,094785.89167888758
2974,010626.75700917768
2973,059506.12307234931
2972,068205.24371876218
2971,773367.654996231
2970,437604.73550964181
2979,012244.75153276052
2978,077034.77664523999
2977,011926.89992859159
2976,95564.14920263992
2975,74803.53974857860
2964,077143.34148208575
2963,009005.81478766897
2962,008142.20092926458
2961,784127.9575543493
2960,058665.19862083432
2969,067548.10630605527
2968,771777.63399810509
2967,735626.86180079048
2966,083253.3302024945
2965,081375.60547566036
2954,773342.73430749797
2953,705298.1950153621
2952,713121.39381710987
2951,783011.4154870309
2950,099321.85184058621
2959,779374.95668607849
2958,763724.3178421355
2957,738005.4335698643
2956,785279.11789006351
2955,472096.19999017008
2844,024460.99287484710
2843,089125.81948909380
2842,96227.00891977473
2841,94927.17458624109
2840,21406.4143914949
2849,67097.24281931761
2848,048723.7353836470
2847,024187.3591586925
2846,090580.5866825485
2845,012779.51968808549
2834,92719.89822426210
2833,010605.60198486110
2832,015641.840812053
2831,035511.44549168972
2830,004366.4653543367
2839,086964.39439257538
2838,041538.1874852162
2837,738712.59258526109
2836,093977.35549623922
2835,743427.92630977692
2824,020491.21089330002
2823,022276.13626755900
2822,091455.22753590732
2821,753760.65917948202
2820,797142.16513188019
2829,402279.8792701287
2828,054296.04008542572
2827,737665.86765548588
2826,444433.5507838082
2825,491464.4021650707
2814,405342.986130357
2813,459421.24066771319
2812,440298.58554531668
2811,790890.9943356045
2810,402305.20812972659
2819,050820.17109026872
2818,735250.9344471968
2817,067735.53844444607
2816,783867.9919863913
2815,093010.97224558630
2804,084682.03988220092
2803,031156.4426435736
2802,066248.5639698609
2801,017850.57988639451
2800,014948.56817485327
2809,071581.23838146862
2808,006284.25646399893
2807,079116.20027706499
2806,016991.71179813952
2805,010778.74935002222
2894,088787.30986992928
2893,054974.43422288018
2892,417073.9572607839
2891,723464.44315609529
2890,757773.88599800537
2899,407441.2885820959
2898,437544.87298130260
2897,762050.7838415083
2896,721148.25507348741
2895,763913.05617427138
2884,431886.6847230127
2883,434520.4981075195
2882,430217.59045503048
2881,726305.21737024710
2880,723335.73417335908
2889,768862.13052679470
2888,729726.3354457629
2887,097422.66881649248
2886,731809.57454484553
2885,067653.76796269278
2874,799042.90627473357
2873,731809.57454484553
2872,704795.10817308749
2871,770646.5551606417
2870,775065.34731464172
2879,069367.86064647988
2878,700739.9801067166
2877,062792.36805955678
2876,786629.3282993573
2875,723303.07762959570
2864,791501.5903021657
2863,411234.02300662229
2862,400906.3810285843
2861,426330.339472517
2860,433732.6166384009
2869,405050.61077902667
2868,753871.20132955669
2867,728894.8735689636
2866,715568.6080662459
2865,776321.64880298287
2854,415040.501641420
2853,733820.7511645018
2852,017616.21521176336
2851,706615.8070562098
2850,017959.7359622908
2859,709307.16459799711
2858,703304.15360932648
2857,061437.3460218858
2856,061289.71842304082
2855,061486.3582551273
2744,093028.4507807102
2743,085241.09009246807
2742,040368.16471981040
2741,024374.35071728671
2740,017938.73565780027
2749,008793.9860792977
2748,036617.54038063747
2747,074696.23808435507
2746,009797.93686115552
2745,61557.74345203485
2734,007239.11382433941
2733,795564.114084107
2732,473789.5483902166
2731,738530.45125429309
2730,094633.32895159277
2739,097238.69257414587
2738,025322.86077388976
2737,062915.8855228123
2736,783330.03962650309
2735,013625.8646542835
2724,096121.05108394229
2723,045359.44621915990
2722,055039.35485553910
2721,019325.64029399029
2720,036262.96796420427
2729,073296.79879272880
2728,047331.33219813779
2727,059462.46488992161
2726,093576.14713844036
2725,014917.89302247142
2714,041091.05880043906
2713,003589.30272115738
2712,007177.30352021870
2711,053466.54753511896
2710,082750.82562235558
2719,072505.32648799562
